V01_RESPID,V07_PROVINCE,V08_SEX,V09_RURAL,V16_NUMPEOPLE,V17_PEOPLE18,V20_MARITAL,V21_MTHRTONGUE,V29_RESPEDUC,V30_RESPAGE,V36_TENURE,V43_SOCCLASS,V64_DRINK,V65_DRINK1,V68_DRINK8,V70_DRINKPROB,
1717,9,2,0,6,2,2,1,4,34,1,6,1,2,0,1,
1718,9,1,0,5,2,2,1,3,36,1,5,1,1,0,2,
1719,9,2,0,4,2,2,1,8,30,1,7,1,1,0,1,
1720,8,2,0,4,2,2,1,4,34,1,5,1,1,0,1,
1721,8,2,0,5,2,2,2,4,34,1,5,1,1,0,1,
1722,8,2,0,5,2,2,3,4,36,1,5,1,0,0,2,
1723,8,2,0,3,2,2,1,7,29,1,8,1,3,0,1,
1724,8,2,0,4,3,2,1,5,44,1,5,1,3,0,1,
1725,8,1,0,4,3,2,3,3,45,1,5,1,0,0,1,
1726,8,2,0,4,2,2,1,8,29,1,5,1,0,0,1,
1727,6,1,0,2,2,2,3,8,28,2,4,1,5,0,2,
1728,6,1,0,3,2,2,1,4,33,2,5,1,7,0,2,
1729,6,2,0,1,1,1,1,6,20,2,5,1,1,0,1,
1730,6,2,0,4,2,2,1,5,27,2,5,2,8,8,1,
1731,7,2,0,2,2,2,1,3,55,1,7,1,2,0,1,
1732,7,1,0,8,4,1,1,3,20,2,3,1,1,0,1,
1733,7,2,0,8,4,2,3,2,48,2,3,2,8,8,1,
1734,7,1,0,3,2,1,1,3,15,1,4,1,0,0,2,
1735,7,1,0,5,2,2,1,2,45,1,4,2,8,8,1,
1736,7,2,0,5,2,1,1,3,17,1,4,2,8,8,1,
1737,5,1,0,2,2,1,2,3,26,2,7,1,0,0,2,
1738,5,2,0,2,1,1,2,1,26,2,6,1,0,0,1,
1739,5,2,0,2,2,2,2,3,53,1,8,1,2,0,2,
1740,5,2,0,2,2,2,2,1,63,2,7,2,8,8,2,
1741,5,2,3,2,2,2,2,1,54,1,3,1,0,0,1,
1742,5,2,3,3,2,2,2,3,60,1,5,2,8,8,2,
1743,5,2,3,3,2,1,2,3,17,1,5,2,8,8,2,
1744,5,2,3,2,2,3,2,1,60,2,1,1,0,0,2,
1745,5,2,3,2,2,2,2,3,30,2,5,1,0,0,2,
1746,5,2,3,2,2,3,2,1,49,1,3,1,0,0,1,
1747,5,2,3,2,2,1,2,5,17,1,3,2,8,8,2,
1748,4,2,0,2,2,1,1,3,65,1,5,2,8,8,1,
1749,4,2,0,4,1,3,1,3,37,1,5,2,8,8,1,
1750,4,1,0,2,2,2,1,5,52,1,8,1,2,0,2,
1751,4,1,0,5,2,2,1,7,41,2,7,1,1,0,1,
1752,4,2,0,7,3,2,1,3,43,1,7,1,2,0,2,
1753,4,2,0,3,2,2,1,4,22,2,5,1,2,0,1,
1754,4,1,0,4,4,1,1,6,31,1,5,1,7,0,1,
1755,4,2,0,5,4,2,1,1,61,1,5,2,8,8,1,
1756,4,1,0,3,2,2,1,4,31,1,5,1,1,0,1,
1757,4,1,0,5,5,2,1,3,69,1,5,1,4,0,1,
1758,4,2,0,1,1,1,1,3,69,1,3,1,5,0,1,
1759,4,2,0,3,2,2,1,3,31,1,5,2,8,8,1,
1760,4,1,1,1,1,3,1,1,74,1,4,2,8,8,2,
1761,4,2,1,2,2,1,1,1,73,1,4,2,8,8,2,
1762,4,2,1,3,2,2,1,3,22,1,5,1,1,0,2,
1763,4,1,1,3,3,2,1,3,54,1,5,2,8,8,1,
1764,4,2,1,6,2,2,1,1,35,1,5,1,3,0,1,
1765,4,1,1,2,2,2,1,1,67,1,4,2,8,8,2,
1766,4,2,1,4,3,2,1,4,41,1,7,2,8,8,1,
1767,1,1,3,7,4,1,1,1,20,1,2,1,1,0,1,
1768,1,2,1,3,2,2,1,8,30,1,8,1,1,0,1,
1769,1,2,1,6,3,2,1,4,42,1,3,1,0,0,2,
1770,1,2,3,5,2,2,1,3,35,1,7,1,2,0,2,
1771,1,1,1,5,4,2,1,1,68,1,3,2,8,8,1,
1772,1,1,1,6,3,1,1,3,17,1,4,2,8,8,1,
1773,1,2,3,4,2,2,1,2,24,1,1,2,8,8,2,
1774,4,2,0,3,3,2,1,6,65,1,6,1,2,0,1,
1775,4,2,0,1,1,1,1,4,54,2,5,1,1,0,2,
1776,4,2,0,3,2,3,1,3,52,2,4,1,1,0,2,
1777,4,2,0,2,2,2,3,4,55,1,6,1,2,0,2,
1778,4,1,0,4,2,2,1,4,30,1,5,1,3,0,1,
1779,4,2,0,4,2,2,3,5,24,1,6,1,2,0,1,
1780,1,2,4,2,2,2,1,1,69,1,5,2,8,8,2,
1781,1,2,4,7,2,2,1,3,31,1,5,2,8,8,1,
1782,1,2,4,7,2,2,1,4,35,1,3,2,8,8,2,
1783,1,2,4,2,2,2,1,3,45,1,5,2,8,8,2,
1784,6,2,0,4,3,2,3,2,33,1,4,2,8,8,2,
1785,6,2,0,3,2,2,1,2,38,1,5,2,8,8,1,
1786,6,2,0,2,2,2,1,2,67,1,5,2,8,8,1,
1787,6,1,0,2,2,2,1,2,73,1,5,3,9,9,1,
1788,6,1,0,2,2,2,1,8,27,1,6,2,8,8,1,
1789,6,2,0,1,1,3,1,2,68,1,3,2,8,8,2,
1790,6,2,0,1,1,3,1,3,68,1,4,2,8,8,2,
1791,6,2,0,1,1,3,1,7,70,1,4,1,1,0,1,
1792,6,2,0,4,2,2,1,6,33,1,5,2,8,8,2,
1793,6,2,0,1,1,3,1,3,76,1,4,1,0,0,2,
1794,6,2,0,3,3,3,3,2,73,1,3,2,8,8,2,
1795,6,1,0,2,2,2,1,4,23,1,6,1,1,0,1,
1796,6,2,0,5,4,2,1,3,51,1,5,1,1,0,1,
1797,6,1,0,3,2,1,1,3,15,1,4,2,8,8,2,
1798,6,1,0,2,2,1,1,4,35,1,6,1,5,0,1,
1799,6,1,0,4,4,1,1,4,20,1,6,1,1,0,1,
1800,6,1,0,3,3,1,3,7,19,1,7,1,1,0,2,
1801,6,2,0,2,2,2,1,4,58,1,4,1,1,0,2,
1802,6,2,2,7,2,2,1,3,35,1,4,1,2,0,1,
1803,6,1,1,2,1,1,1,3,15,1,1,3,9,9,1,
1804,6,1,1,2,1,3,1,3,40,1,1,1,4,0,2,
1805,6,1,1,2,2,2,1,3,78,1,4,1,2,0,1,
1806,6,1,2,5,2,2,1,4,39,1,4,1,3,0,1,
1807,6,2,2,5,2,2,1,4,32,1,4,1,3,0,2,
1808,6,2,2,2,2,2,1,4,42,1,4,1,1,0,1,
1809,6,1,1,4,2,2,3,4,43,1,6,1,7,0,2,
1810,6,1,1,2,2,2,1,4,57,1,5,1,7,0,2,
1811,6,2,1,3,2,2,1,7,34,1,5,1,0,0,2,
1812,6,1,1,2,2,2,1,8,30,1,5,1,3,0,2,
1813,6,1,1,4,4,1,1,7,23,2,6,1,2,0,2,
1814,6,1,1,4,4,1,1,7,22,1,6,1,5,0,1,
1815,8,2,1,3,2,2,1,6,24,2,5,1,1,0,2,
1816,8,2,1,2,2,2,1,3,51,1,6,1,0,0,1,
1817,8,1,1,3,2,2,1,3,63,1,5,1,0,0,2,
1818,8,2,0,1,1,2,1,3,56,1,1,1,7,0,1,
1819,8,1,0,5,2,1,1,3,17,2,3,1,0,0,1,
1820,8,1,0,2,2,2,1,3,73,1,3,1,0,0,2,
1821,9,1,0,2,2,1,1,6,24,2,5,1,7,1,1,
1822,9,1,0,4,2,1,1,3,17,2,4,1,0,0,2,
1823,9,1,0,1,1,1,3,6,37,1,5,1,7,0,1,
1824,9,1,0,4,4,1,1,6,22,2,5,1,4,2,2,
1825,9,2,0,5,2,3,1,3,27,2,4,1,0,0,2,
1826,9,2,0,4,3,2,1,4,48,2,5,2,8,8,1,
1827,8,2,1,3,2,2,1,8,29,1,3,1,0,0,1,
1828,8,2,1,5,3,1,1,3,24,1,5,2,8,8,1,
1829,8,2,1,2,2,2,1,3,57,1,3,1,1,0,2,
1830,8,2,1,3,2,2,1,6,45,1,5,1,1,0,1,
1831,8,1,1,5,2,2,2,3,39,1,5,2,8,8,1,
1832,8,2,1,4,2,2,1,3,34,1,8,1,0,0,2,
1833,8,2,1,3,2,2,1,8,40,1,5,1,2,0,1,
1834,8,1,1,1,1,1,3,2,63,1,4,1,2,0,1,
1835,8,2,1,4,2,2,2,4,32,1,7,1,1,0,1,
1836,8,2,1,2,2,2,3,3,57,1,5,1,2,0,1,
1837,8,2,1,3,1,3,1,3,33,2,3,1,1,0,1,
1838,8,2,1,3,2,2,1,3,36,1,5,3,9,9,2,
1839,8,2,1,3,2,1,1,3,16,1,5,2,8,8,2,
1840,8,1,1,1,1,3,3,3,67,1,4,1,4,0,1,
1841,6,2,0,8,2,2,1,3,36,1,5,2,8,8,2,
1842,6,2,0,4,2,2,3,2,45,1,5,1,7,0,2,
1843,6,1,0,4,2,1,1,4,18,1,5,1,3,0,2,
1844,6,2,0,2,2,2,1,3,66,1,5,1,0,0,1,
1845,6,1,0,4,2,2,3,2,25,1,5,1,1,0,2,
1846,6,1,0,3,2,2,3,2,30,1,5,1,0,0,2,
1847,6,1,0,2,2,2,1,3,59,1,3,2,8,8,2,
1848,6,2,0,5,3,2,3,2,50,1,2,1,3,0,2,
1849,6,2,0,2,2,2,1,2,56,1,5,1,1,0,1,
1850,6,1,0,2,2,2,1,2,58,1,5,2,8,8,1,
1851,6,2,0,4,2,2,1,5,23,1,5,1,1,0,1,
1852,6,2,0,2,2,2,1,3,45,1,5,1,7,0,1,
1853,6,2,0,3,3,1,1,7,23,2,5,1,1,0,2,
1854,6,2,0,3,3,1,1,7,20,2,5,1,0,0,2,
1855,6,2,0,1,1,1,1,4,30,1,5,1,1,0,2,
1856,6,1,0,3,3,2,1,3,58,1,5,1,0,0,2,
1857,6,2,0,3,3,2,1,2,55,1,5,1,0,0,2,
1858,6,1,0,1,1,1,2,3,26,2,3,1,7,0,2,
1859,6,2,0,1,1,1,1,3,25,2,3,1,7,0,2,
1860,6,2,0,2,2,1,1,4,25,2,3,1,3,0,2,
1861,6,1,0,3,3,2,1,3,61,1,3,1,0,0,2,
1862,6,2,0,3,2,2,1,3,46,1,3,1,0,0,2,
1863,6,1,0,7,3,2,1,8,39,1,5,2,8,8,2,
1864,6,2,0,7,3,1,1,3,16,1,5,2,8,8,2,
1865,6,1,0,4,2,2,1,3,65,1,5,1,1,0,1,
1866,6,2,0,4,2,2,1,4,60,1,5,2,8,8,2,
1867,6,2,0,4,2,1,1,3,17,1,5,2,8,8,2,
1868,6,1,0,5,3,2,1,8,53,2,5,2,8,8,1,
1869,6,1,0,2,2,2,3,1,59,1,5,1,7,0,2,
1870,6,2,0,2,2,2,1,8,67,1,5,2,8,8,2,
1871,6,1,0,3,2,2,1,8,33,1,5,1,0,0,1,
1872,6,2,0,5,2,2,3,7,38,1,5,1,1,0,2,
1873,6,1,0,4,2,2,3,1,34,1,5,1,3,0,2,
1874,6,1,1,3,2,2,1,4,66,1,8,2,8,8,2,
1875,6,2,1,3,2,1,1,3,17,1,5,2,8,8,2,
1876,6,2,1,3,2,2,1,3,45,1,3,1,1,0,1,
1877,6,1,1,2,2,2,1,5,57,1,5,1,0,0,2,
1878,6,2,1,4,2,2,1,3,46,1,5,2,8,8,2,
1879,6,2,1,3,2,2,1,3,28,2,3,2,8,8,2,
1880,3,1,3,3,2,2,1,7,28,2,1,1,2,0,1,
1881,3,1,3,3,3,1,1,4,20,1,1,1,1,0,1,
1882,3,2,3,3,3,2,1,3,52,1,1,2,8,8,1,
1883,3,2,1,4,2,2,1,3,29,1,1,1,0,0,1,
1884,3,1,1,8,4,2,1,3,48,1,1,1,1,0,1,
1885,3,2,1,8,4,1,1,3,18,1,1,2,8,8,1,
1886,3,1,3,2,2,2,1,3,64,1,1,1,7,0,1,
1887,9,2,4,5,2,2,1,4,38,1,6,2,8,8,1,
1888,9,2,4,5,2,1,1,3,17,1,6,1,0,0,1,
1889,9,1,4,3,2,2,1,4,30,1,6,1,1,0,1,
1890,9,1,4,2,2,2,1,4,33,1,4,2,8,8,1,
1891,9,2,4,4,3,2,1,3,41,1,4,2,8,8,1,
1892,9,1,4,5,2,2,1,3,29,1,4,2,8,8,1,
1893,8,1,1,2,2,2,3,1,71,1,5,2,8,8,2,
1894,8,1,1,2,2,2,3,2,61,1,6,2,8,8,1,
1895,8,2,1,2,2,2,1,4,51,1,6,2,8,8,1,
1896,8,2,1,3,2,2,3,4,28,2,6,1,1,0,2,
1897,8,2,1,4,2,2,3,4,25,1,5,1,0,0,1,
1898,8,1,1,2,2,2,3,1,77,1,6,2,8,8,2,
1899,8,1,1,2,2,2,1,1,59,1,6,2,8,8,1,
1900,4,2,4,2,2,2,2,4,70,1,8,1,0,0,2,
1901,4,2,4,6,4,2,1,4,64,1,5,1,1,0,2,
1902,4,1,4,3,2,2,1,8,36,1,6,1,1,0,1,
1903,4,2,4,2,2,2,1,4,63,1,5,2,8,8,1,
1904,4,2,4,2,2,2,1,4,61,1,5,1,1,0,1,
1905,4,1,4,2,2,2,1,1,65,1,3,1,0,0,2,
1906,6,1,0,5,5,1,1,8,22,1,8,1,2,0,1,
1907,6,1,0,3,3,3,3,2,60,1,5,1,5,0,1,
1908,6,1,0,1,1,3,1,4,31,2,2,1,0,0,1,
1909,1,2,0,4,2,2,1,4,37,1,5,1,2,0,2,
1910,1,2,0,2,2,1,1,7,22,2,5,1,1,0,1,
1911,1,2,0,3,3,2,1,3,63,1,5,1,1,0,1,
1912,1,1,0,3,1,3,1,3,43,2,5,1,1,0,1,
1913,1,1,0,4,2,2,1,4,38,1,5,2,8,8,1,
1914,1,1,0,5,2,2,1,5,44,1,5,1,2,0,1,
1915,1,2,0,2,2,2,1,3,34,2,5,1,1,0,2,
1916,1,2,0,3,2,2,1,6,28,1,5,1,2,0,1,
1917,1,2,0,3,2,2,1,3,31,2,5,1,1,0,1,
1918,1,2,0,2,1,3,1,6,38,2,5,2,8,8,1,
1919,1,2,0,2,2,2,1,6,26,1,5,2,8,8,2,
1920,1,2,0,5,2,1,1,3,17,2,5,1,0,0,1,
1921,1,2,3,6,2,2,3,8,42,1,6,2,8,8,2,
1922,1,1,1,6,2,2,1,4,45,1,5,1,1,0,1,
1923,1,1,1,5,2,2,1,1,39,1,5,1,0,0,2,
1924,1,1,3,4,2,2,1,4,37,1,7,1,1,1,1,
1925,1,1,3,2,2,2,1,1,48,1,5,1,0,0,2,
1926,1,1,3,3,2,2,1,4,22,1,3,1,1,0,1,
1927,1,2,3,4,2,2,1,6,25,1,4,1,0,0,1,
1928,6,2,1,6,2,2,1,3,31,2,6,1,0,0,1,
1929,6,1,1,2,2,2,1,3,40,2,4,2,8,8,1,
1930,6,1,1,3,3,2,1,3,69,1,4,2,8,8,2,
1931,6,1,1,3,3,1,1,3,19,2,4,1,1,0,2,
1932,6,2,1,2,2,2,1,8,24,2,4,1,2,0,1,
1933,6,1,1,2,2,1,1,8,26,2,4,1,2,0,2,
1934,8,2,0,3,2,2,1,3,21,2,2,1,1,0,2,
1935,8,2,0,5,2,2,2,4,24,2,3,2,8,8,2,
1936,8,2,0,2,1,3,3,3,59,2,1,2,8,8,2,
1937,8,2,0,3,1,3,1,3,28,2,1,2,8,8,2,
1938,8,2,0,3,1,3,1,3,23,2,1,1,2,0,1,
1939,8,2,0,5,2,2,3,4,30,2,2,2,8,8,2,
1940,8,2,4,4,2,2,1,3,42,1,3,1,3,0,2,
1941,8,2,4,3,2,2,1,3,47,1,3,1,1,0,1,
1942,8,2,4,5,2,2,1,8,27,2,3,1,1,1,1,
1943,8,2,4,3,2,2,1,3,22,2,3,1,1,0,2,
1944,8,2,4,2,2,2,1,3,58,1,4,1,6,0,1,
1945,8,2,4,2,2,2,1,3,52,1,4,2,8,8,2,
1946,5,1,0,4,2,2,2,3,33,2,6,1,3,0,1,
1947,5,1,0,4,3,1,2,8,23,1,7,2,8,8,1,
1948,5,2,0,3,3,1,2,7,40,1,5,1,0,0,1,
1949,5,1,0,4,2,2,2,8,32,1,9,1,5,2,1,
1950,5,2,0,6,2,2,2,1,40,2,2,3,9,9,2,
1951,5,1,0,4,4,1,2,5,20,2,5,1,4,1,1,
1952,4,2,3,2,2,2,1,3,65,1,6,2,8,8,2,
1953,4,2,3,2,2,2,1,3,65,1,6,2,8,8,2,
1954,4,2,1,2,2,2,1,4,22,1,6,2,8,8,2,
1955,4,2,1,2,1,3,1,6,27,2,6,1,3,0,1,
1956,4,2,3,3,2,1,1,3,16,1,6,1,0,0,1,
1957,4,2,1,2,2,2,1,4,19,2,6,1,0,0,1,
1958,6,2,0,4,2,2,1,6,33,1,5,1,1,0,1,
1959,6,2,0,5,2,2,1,6,38,1,6,1,0,0,2,
1960,6,2,0,4,2,2,1,6,39,1,5,1,1,0,2,
1961,6,2,0,5,2,1,1,6,20,1,5,1,0,0,1,
1962,6,2,0,3,3,2,3,4,48,1,6,1,0,0,2,
1963,6,2,0,3,2,2,1,6,49,1,4,1,1,0,1,
1964,6,2,0,5,5,1,1,7,21,1,7,1,2,0,2,
1965,6,2,0,6,2,2,1,3,38,1,5,1,0,0,2,
1966,6,2,0,2,2,1,1,4,50,1,4,1,1,0,1,
1967,6,2,0,1,1,3,1,6,69,1,4,1,1,0,2,
1968,6,2,0,4,2,2,1,4,40,1,5,1,0,0,2,
1969,6,2,0,4,2,2,1,2,57,1,7,1,2,0,2,
1970,6,2,0,3,2,2,3,2,29,1,7,1,1,0,2,
1971,6,2,0,8,6,2,1,3,48,1,6,1,3,0,1,
1972,6,2,0,5,2,2,1,5,34,1,6,1,1,0,1,
1973,6,2,0,3,3,1,1,3,56,1,6,1,0,0,2,
1974,6,1,0,2,2,2,1,2,72,1,3,2,8,8,1,
1975,6,2,2,2,2,2,1,4,56,1,6,2,8,8,2,
1976,6,2,1,4,3,2,1,2,51,1,6,2,8,8,2,
1977,6,1,1,2,2,2,2,3,27,1,4,1,0,0,1,
1978,6,2,2,5,2,2,2,3,38,1,6,1,1,0,1,
1979,6,2,2,4,2,2,3,2,43,1,5,1,0,0,2,
1980,6,2,2,2,2,2,3,1,59,1,4,3,9,9,1,
1981,6,2,2,6,2,2,1,4,32,1,5,1,1,0,2,
1982,6,2,4,2,2,2,1,4,64,1,4,2,8,8,1,
1983,6,2,4,7,3,2,1,4,39,1,5,1,1,0,2,
1984,6,2,4,6,2,2,1,4,34,1,4,2,8,8,2,
1985,6,2,4,2,2,2,1,2,50,1,4,1,0,0,2,
1986,6,2,4,8,3,2,3,2,46,1,5,1,0,0,2,
1987,6,2,4,2,2,2,1,4,20,1,5,1,0,0,2,
1988,9,2,3,3,2,2,1,3,22,2,6,2,8,8,1,
1989,9,1,2,5,3,2,1,3,53,1,5,1,0,0,1,
1990,9,1,2,5,2,1,1,3,16,1,7,1,0,0,1,
1991,9,2,2,5,2,2,1,3,35,1,7,1,2,0,1,
1992,9,1,2,4,3,2,1,8,55,1,5,1,0,0,1,
1993,9,2,2,4,3,2,1,5,53,1,5,1,0,0,1,
1994,9,2,2,4,3,1,1,3,16,1,5,1,0,0,1,
1995,6,2,0,5,2,2,1,8,48,1,9,1,2,0,1,
1996,6,2,0,5,4,2,3,8,40,1,9,1,0,0,2,
1997,6,1,0,5,4,1,1,8,28,1,7,1,0,0,1,
1998,9,1,1,10,2,2,1,3,38,1,3,1,0,0,2,
1999,9,2,1,10,2,1,1,1,15,1,3,2,8,8,2,
2000,9,2,1,4,2,2,1,3,34,1,5,2,8,8,2,
2001,9,1,1,3,2,1,3,6,27,1,5,1,6,0,2,
2002,9,1,1,3,2,2,3,3,38,1,6,1,7,0,1,
2003,9,2,1,3,2,2,1,4,35,1,6,1,0,0,1,
2004,9,2,1,2,2,2,1,4,32,1,6,1,1,0,1,
2005,4,2,4,4,2,2,2,6,28,1,5,1,1,0,1,
2006,4,2,4,6,3,1,2,7,20,1,4,2,8,8,1,
2007,4,2,4,6,3,1,1,3,17,1,4,2,8,8,1,
2008,4,2,4,4,2,2,2,3,32,1,3,1,1,0,2,
2009,4,1,4,4,2,2,2,4,25,1,2,1,0,0,2,
2010,4,1,4,2,2,2,2,6,46,1,4,1,1,0,2,
2011,6,1,0,2,2,2,1,7,34,1,7,1,1,0,1,
2012,6,2,0,4,3,2,3,7,34,2,8,2,8,8,1,
2013,6,2,0,2,2,3,3,3,55,1,3,2,8,8,1,
2014,6,1,0,3,2,2,1,7,32,1,5,1,2,0,1,
2015,6,1,0,4,4,2,1,4,61,1,3,2,8,8,1,
2016,6,2,0,2,2,2,1,4,60,2,6,1,7,0,1,
2017,6,2,0,1,1,3,1,5,68,2,5,1,7,0,2,
2018,6,1,0,1,1,3,1,8,38,2,6,1,7,0,2,
2019,6,2,0,1,1,3,1,3,74,2,4,1,1,0,2,
2020,6,2,0,1,1,3,1,3,75,2,5,1,3,0,2,
2021,6,1,0,2,2,2,1,3,71,2,5,1,7,0,1,
2022,9,1,2,5,2,2,1,4,34,2,1,1,1,0,2,
2023,9,2,2,5,2,2,1,5,30,2,1,2,8,8,2,
2024,9,2,2,4,2,2,1,5,29,1,1,1,0,0,1,
2025,9,2,3,4,2,2,3,5,25,2,6,2,8,8,2,
2026,9,1,2,4,2,2,3,5,49,1,6,2,8,8,2,
2027,9,2,2,4,2,2,3,7,47,1,6,2,8,8,2,
2028,9,1,1,1,1,1,2,5,22,1,6,2,8,8,1,
2029,9,2,4,4,2,2,1,2,50,1,5,1,1,0,2,
2030,9,2,4,4,2,2,1,8,27,2,5,1,1,0,1,
2031,9,1,4,4,2,2,1,4,26,2,5,1,2,0,2,
2032,9,2,4,2,2,2,1,4,68,1,1,2,8,8,2,
2033,9,2,4,2,2,2,3,1,66,1,1,2,8,8,1,
2034,9,1,4,2,2,2,1,3,71,1,1,2,8,8,1,
2035,6,1,0,3,3,1,3,7,21,1,5,1,2,0,1,
2036,6,1,0,4,2,2,3,8,35,1,7,1,1,0,1,
2037,6,1,0,3,3,2,3,2,65,1,5,2,8,8,2,
2038,6,1,0,2,2,2,1,8,29,1,8,1,4,0,2,
2039,6,2,0,4,2,2,3,3,51,1,6,1,1,0,1,
2040,6,2,2,3,2,2,1,4,37,1,5,2,8,8,2,
2041,6,1,2,2,2,2,1,3,53,1,5,2,8,8,1,
2042,6,2,2,2,2,2,1,3,50,1,5,2,8,8,1,
2043,6,2,2,3,2,2,1,3,42,1,5,2,8,8,2,
2044,6,1,1,2,2,2,1,3,54,1,5,1,1,0,1,
2045,6,1,2,4,2,2,1,3,44,1,5,1,1,0,2,
2046,6,2,2,3,3,1,1,3,18,1,5,2,8,8,2,
2047,9,2,2,4,2,2,1,3,24,1,4,1,0,0,1,
2048,9,1,2,5,3,1,1,4,22,1,5,1,2,0,1,
2049,9,2,2,3,2,2,1,3,43,1,4,1,1,0,1,
2050,9,1,2,1,1,3,1,1,85,1,3,2,8,8,2,
2051,9,2,4,4,2,1,1,5,38,1,8,2,8,8,1,
2052,9,2,4,3,2,2,1,3,36,1,4,1,1,0,2,
2053,9,2,4,5,3,2,1,8,39,1,5,1,0,0,1,
2054,9,2,4,4,3,2,1,1,39,1,3,1,0,0,1,
2055,9,1,4,4,3,1,1,6,18,1,5,1,2,0,2,
2056,9,2,4,2,2,2,1,8,50,1,5,1,1,0,1,
